バージョン,タイトル,BEGINNER EXスコア,BEGINNER DJName,BEGINNER 都道府県,NORMAL EXスコア,NORMAL DJName,NORMAL 都道府県,HYPER EXスコア,HYPER DJName,HYPER 都道府県,ANOTHER EXスコア,ANOTHER DJName,ANOTHER 都道府県,LEGGENDARIA EXスコア,LEGGENDARIA DJName,LEGGENDARIA 都道府県
10th style,One More Lovely,0,,-,867,T.T,和歌山県,1620,ALIAS,和歌山県,2811,RAITO.,和歌山県,0,,-
10th style,No.13,0,,-,1580,NIKURO,和歌山県,2687,RE*,和歌山県,3159,RAITO.,和歌山県,0,,-
10th style,Narcissus At Oasis,0,,-,772,T.T,和歌山県,1607,GIGANT,和歌山県,1641,MYZ,和歌山県,0,,-
10th style,Lucy,0,,-,937,SASORI,和歌山県,1781,RE*,和歌山県,2315,RAITO.,和歌山県,0,,-
10th style,Love Is Eternity,0,,-,1144,SASORI,和歌山県,2017,GIGANT,和歌山県,2394,GIGANT,和歌山県,0,,-
10th style,Innocent Walls,0,,-,1680,GIGANT,和歌山県,2464,GIGANT,和歌山県,2815,RAITO.,和歌山県,0,,-
10th style,HIGH,0,,-,914,F.K!,和歌山県,1937,GIGANT,和歌山県,2162,MYZ,和歌山県,2840,WAKAME,和歌山県
10th style,GRADIUS -FULL SPEED-,0,,-,744,49REUI,和歌山県,1165,MOBE,和歌山県,2110,RAITO.,和歌山県,0,,-
10th style,GHOST REVIVAL,0,,-,883,SASORI,和歌山県,2062,GIGANT,和歌山県,2574,MYZ,和歌山県,0,,-
10th style,Freezing atmosphere,0,,-,805,RAITO.,和歌山県,1134,.DON,和歌山県,1505,TTOI,和歌山県,0,,-
10th style,FEEL IT,0,,-,930,T.T,和歌山県,1745,GIGANT,和歌山県,1993,TTOI,和歌山県,0,,-
10th style,Feedback,0,,-,1000,T.T,和歌山県,1638,GIGANT,和歌山県,1945,RAITO.,和歌山県,0,,-
10th style,EXE,0,,-,855,F.K!,和歌山県,1654,GIGANT,和歌山県,2250,RAITO.,和歌山県,0,,-
10th style,DoLL,342,SOMA,和歌山県,949,GMTN.,和歌山県,1252,RE*,和歌山県,1618,TTOI,和歌山県,0,,-
10th style,desolation,0,,-,486,RE*,和歌山県,661,.DON,和歌山県,769,EMU.O,和歌山県,0,,-
10th style,Debtty Daddy,0,,-,1031,SASORI,和歌山県,2001,GIGANT,和歌山県,2695,TTOI,和歌山県,0,,-
10th style,Daisuke,467,T.T,和歌山県,1215,3F*4NZ,和歌山県,1696,GIGANT,和歌山県,2397,RAITO.,和歌山県,0,,-
10th style,CARRY ON NIGHT (English version),0,,-,979,T.T,和歌山県,1385,.DON,和歌山県,2059,GBS,和歌山県,0,,-
10th style,Boundary,0,,-,848,T.T,和歌山県,1850,GENO,和歌山県,2051,RAITO.,和歌山県,0,,-
10th style,Back Into The Light,0,,-,1169,VIET7M,和歌山県,1659,GIGANT,和歌山県,2161,RAITO.,和歌山県,0,,-
